% Model,coronal_mesh11.mph
% Version,COMSOL 4.4.0.248
% Date,"Nov 27 2014, 12:48"
% Table,Probe Table 1 - 
% t,"Concentration (mol/m^3), Point Probe Expression 1","Concentration (mol/m^3), Point Probe Expression 2","Concentration (mol/m^3), Point Probe Expression 3"
4.634039520395023,0.2340692325223537,-4.176791919393147E-11,4.510748094427246E-16
5.5815747577920884,0.23942984371324333,-1.121411282123855E-11,-6.7851421258934095E-18
7.476645232586219,0.2472604815013625,2.570876103788479E-11,-2.421741067926536E-16
9.37171570738035,0.2524067719435722,-1.1560721834704955E-11,6.75642801715135E-17
11.266786182174481,0.25608363651449684,-9.344082399251888E-11,4.521095901590392E-17
15.056927131762743,0.26149155272800584,4.531745989995826E-9,-3.519804385025718E-17
18.847068081351004,0.2650929691973616,6.807592403805105E-8,8.279209129876228E-17
22.637209030939268,0.26770436747070653,4.162292278921198E-7,4.854739762119802E-16
30.21749093011579,0.2715946298855333,6.920433291856811E-6,1.7212169193753423E-13
37.79777282929231,0.2742353838247277,3.0301008853246542E-5,4.037249448727266E-12
45.37805472846884,0.2761793114390469,8.50028640017595E-5,4.414228061908882E-11
60.538618526821885,0.27910701368737734,3.4719561446473095E-4,8.651318139983978E-9
75.69918232517493,0.2811289209453733,8.316690603214074E-4,7.47870278208401E-8
90.85974612352797,0.28263716149886514,0.0015335660753383888,3.575152969178537E-7
106.02030992188102,0.2838369035298211,0.0024181797647921137,1.2242783331505914E-6
124.50100426872436,0.05235038790752256,0.003661811418948929,4.214859897669631E-6
124.79142696072203,0.04797347009264447,0.0036828362778120287,4.27850297206138E-6
125.3722723447174,0.04269900692748096,0.0037250039435614804,4.409512570920327E-6
125.8877644314951,0.03932030574197989,0.003762495206631196,4.528538230436082E-6
126.91874860505051,0.03486948839662372,0.003837727813132209,4.7779534685241355E-6
128.98071695216132,0.029545143592151366,0.003989034318692477,5.325680427465856E-6
133.10465364638293,0.023719646014443298,0.00429357144942703,6.6460922443604574E-6
137.22859034060454,0.020025226542200583,0.004598369915833016,8.223336911600505E-6
145.47646372904777,0.01578140342947133,0.005192794834014741,1.2660807735625045E-5
153.724337117491,0.013041361073997667,0.005756162198337764,1.864653564110567E-5
161.9722105059342,0.011113769187394576,0.00627533462077661,2.643247253174838E-5
178.4679572828207,0.0087315490184223,0.007095339165420664,5.0726635474225353E-5
194.96370405970717,0.0071398682956157694,0.007698506445826,8.46916878542296E-5
211.45945083659365,0.0060073736016731435,0.008110273134843124,1.2854872768152742E-4
244.4509443903666,0.004359613774399154,0.008586970219692229,2.3767006584126229E-4
277.44243794413956,0.003374839680306066,0.008637346639141029,3.7619544684934037E-4
310.4339314979125,0.002755148672547108,0.008418741321784301,5.356707773652469E-4
343.42542505168547,0.002331125108541404,0.008062991986437062,7.047984371173487E-4
376.4169186054584,0.0020197580612887726,0.0076549303086203505,8.727301683291342E-4
409.4084121592314,0.0017796753765725792,0.007240808452106553,0.0010310232014734888
475.3913992667773,0.0014187111517476997,0.00647560446255182,0.001298793953258509
541.3743863743232,0.0011746498772404277,0.005805427819347962,0.001499842991189295
607.3573734818691,0.0010016985631173974,0.005233762495463272,0.001638937711679926
673.340360589415,8.726437901540781E-4,0.004749989908497527,0.0017270930857465584
739.3233476969609,7.721672075033067E-4,0.004339489689067335,0.0017764835424775509
805.3063348045068,6.914503276580898E-4,0.003988579569180985,0.0017977018789938916
937.2723090195987,5.661042639378853E-4,0.0034135170020254155,0.0017922379185586774
1069.2382832346905,4.771226354121521E-4,0.0029728698035713826,0.001744115813982429
1201.2042574497823,4.1162776937790093E-4,0.002627812418499138,0.0016752743111425536
1333.170231664874,3.6149423719053226E-4,0.0023511565528550205,0.0015986470129659394
1465.136205879966,3.218144559491195E-4,0.0021245919669462226,0.0015210907321622515
1597.1021800950577,2.895721466962534E-4,0.0019356962728690665,0.0014459918001561419
1789.1021800950577,2.5169008839872665E-4,0.0017089497745061686,0.0013441952978091969
1981.1021800950577,2.2200417737309157E-4,0.0015269946319164671,0.001251839003914197
